,blockNumber,kittyId,case:genes,case:concept:name,concept:name,time:timestamp,from,to,start_timestamp_Rounded,genes,isValue,isValueCase2
10541679,8036691,,-3019947904495252141,995907,Is Transferred,2019-06-27 02:05:57+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x00c9da65b33b4f7034b5f50b90f5f6d8320d6ab8,2019-06-27 02:10:00+00:00,-3019947904495252141,True,False
10541678,8036233,,-3019947904495252141,995907,Is Transferred,2019-06-27 00:24:52+00:00,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-27 00:20:00+00:00,-3019947904495252141,True,False
10541677,8035607,,-3019947904495252141,995907,Is Transferred,2019-06-26 22:06:34+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,2019-06-26 22:10:00+00:00,-3019947904495252141,True,False
10541676,8035187,,-3019947904495252141,995907,Is Transferred,2019-06-26 20:25:12+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-26 20:30:00+00:00,-3019947904495252141,True,False
10541675,8034609,,-3019947904495252141,995907,Is Transferred,2019-06-26 18:11:29+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-06-26 18:10:00+00:00,-3019947904495252141,True,False
10541674,8034134,,-3019947904495252141,995907,Is Transferred,2019-06-26 16:30:13+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-26 16:30:00+00:00,-3019947904495252141,True,False
10541673,8033511,,-3019947904495252141,995907,Is Transferred,2019-06-26 14:11:21+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-26 14:10:00+00:00,-3019947904495252141,True,False
10541672,8033074,,-3019947904495252141,995907,Is Transferred,2019-06-26 12:30:45+00:00,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-26 12:30:00+00:00,-3019947904495252141,True,False
10541671,8032492,,-3019947904495252141,995907,Is Transferred,2019-06-26 10:16:28+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,2019-06-26 10:20:00+00:00,-3019947904495252141,True,False
10541670,8032082,,-3019947904495252141,995907,Is Transferred,2019-06-26 08:35:19+00:00,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-26 08:40:00+00:00,-3019947904495252141,True,False
10541669,8031412,,-3019947904495252141,995907,Is Transferred,2019-06-26 06:17:03+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,2019-06-26 06:20:00+00:00,-3019947904495252141,True,False
10541668,8030948,,-3019947904495252141,995907,Is Transferred,2019-06-26 04:35:14+00:00,0x68d31cb3825e559b1e5c0665f2d65d06a17fce1a,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-26 04:40:00+00:00,-3019947904495252141,True,False
10541667,8030341,,-3019947904495252141,995907,Is Transferred,2019-06-26 02:21:26+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x68d31cb3825e559b1e5c0665f2d65d06a17fce1a,2019-06-26 02:20:00+00:00,-3019947904495252141,True,False
10541666,8029877,,-3019947904495252141,995907,Is Transferred,2019-06-26 00:40:41+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-26 00:40:00+00:00,-3019947904495252141,True,False
10541665,8029305,,-3019947904495252141,995907,Is Transferred,2019-06-25 22:21:26+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-06-25 22:20:00+00:00,-3019947904495252141,True,False
10541664,8028846,,-3019947904495252141,995907,Is Transferred,2019-06-25 20:40:20+00:00,0x00c9da65b33b4f7034b5f50b90f5f6d8320d6ab8,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-25 20:40:00+00:00,-3019947904495252141,True,False
10541663,8028224,,-3019947904495252141,995907,Is Transferred,2019-06-25 18:26:37+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x00c9da65b33b4f7034b5f50b90f5f6d8320d6ab8,2019-06-25 18:30:00+00:00,-3019947904495252141,True,False
10541662,8027773,,-3019947904495252141,995907,Is Transferred,2019-06-25 16:45:16+00:00,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-25 16:50:00+00:00,-3019947904495252141,True,False
10541661,8027104,,-3019947904495252141,995907,Is Transferred,2019-06-25 14:26:28+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,2019-06-25 14:30:00+00:00,-3019947904495252141,True,False
10541660,8026661,,-3019947904495252141,995907,Is Transferred,2019-06-25 12:46:20+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-25 12:50:00+00:00,-3019947904495252141,True,False
10541659,8026066,,-3019947904495252141,995907,Is Transferred,2019-06-25 10:31:37+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-06-25 10:30:00+00:00,-3019947904495252141,True,False
10541658,8025607,,-3019947904495252141,995907,Is Transferred,2019-06-25 08:51:22+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-25 08:50:00+00:00,-3019947904495252141,True,False
10541657,8025011,,-3019947904495252141,995907,Is Transferred,2019-06-25 06:31:18+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-25 06:30:00+00:00,-3019947904495252141,True,False
10541656,8024586,,-3019947904495252141,995907,Is Transferred,2019-06-25 04:51:13+00:00,0x1e7f320cf5a938465d501f6bd6c405feb3a70f6c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-25 04:50:00+00:00,-3019947904495252141,True,False
10541655,8023986,,-3019947904495252141,995907,Is Transferred,2019-06-25 02:36:16+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1e7f320cf5a938465d501f6bd6c405feb3a70f6c,2019-06-25 02:40:00+00:00,-3019947904495252141,True,False
10541654,8023511,,-3019947904495252141,995907,Is Transferred,2019-06-25 00:54:52+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-25 00:50:00+00:00,-3019947904495252141,True,False
10541653,8022912,,-3019947904495252141,995907,Is Transferred,2019-06-24 22:36:11+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-06-24 22:40:00+00:00,-3019947904495252141,True,False
10541652,8022468,,-3019947904495252141,995907,Is Transferred,2019-06-24 20:55:14+00:00,0x1e7f320cf5a938465d501f6bd6c405feb3a70f6c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-24 21:00:00+00:00,-3019947904495252141,True,False
10541651,8021852,,-3019947904495252141,995907,Is Transferred,2019-06-24 18:41:11+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1e7f320cf5a938465d501f6bd6c405feb3a70f6c,2019-06-24 18:40:00+00:00,-3019947904495252141,True,False
10541650,8021420,,-3019947904495252141,995907,Is Transferred,2019-06-24 17:01:50+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-24 17:00:00+00:00,-3019947904495252141,True,False
10541649,8020765,,-3019947904495252141,995907,Is Transferred,2019-06-24 14:41:44+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-06-24 14:40:00+00:00,-3019947904495252141,True,False
10541648,8020378,,-3019947904495252141,995907,Is Transferred,2019-06-24 13:08:52+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-24 13:10:00+00:00,-3019947904495252141,True,False
10541647,8019715,,-3019947904495252141,995907,Is Transferred,2019-06-24 10:46:21+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-06-24 10:50:00+00:00,-3019947904495252141,True,False
10541646,8019263,,-3019947904495252141,995907,Is Transferred,2019-06-24 09:05:29+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-24 09:10:00+00:00,-3019947904495252141,True,False
10541645,8018659,,-3019947904495252141,995907,Is Transferred,2019-06-24 06:46:29+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-24 06:50:00+00:00,-3019947904495252141,True,False
10541644,8018228,,-3019947904495252141,995907,Is Transferred,2019-06-24 05:05:40+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-24 05:10:00+00:00,-3019947904495252141,True,False
10541643,8017607,,-3019947904495252141,995907,Is Transferred,2019-06-24 02:51:23+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-06-24 02:50:00+00:00,-3019947904495252141,True,False
10541642,8017165,,-3019947904495252141,995907,Is Transferred,2019-06-24 01:10:10+00:00,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-24 01:10:00+00:00,-3019947904495252141,True,False
10541641,8016544,,-3019947904495252141,995907,Is Transferred,2019-06-23 22:51:04+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,2019-06-23 22:50:00+00:00,-3019947904495252141,True,False
10541640,8016081,,-3019947904495252141,995907,Is Transferred,2019-06-23 21:09:37+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-23 21:10:00+00:00,-3019947904495252141,True,False
10541639,8015474,,-3019947904495252141,995907,Is Transferred,2019-06-23 18:56:14+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-06-23 19:00:00+00:00,-3019947904495252141,True,False
10541638,8015026,,-3019947904495252141,995907,Is Transferred,2019-06-23 17:15:21+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-23 17:20:00+00:00,-3019947904495252141,True,False
10541637,8014418,,-3019947904495252141,995907,Is Transferred,2019-06-23 14:56:07+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-06-23 15:00:00+00:00,-3019947904495252141,True,False
10541636,8013937,,-3019947904495252141,995907,Is Transferred,2019-06-23 13:15:07+00:00,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-23 13:20:00+00:00,-3019947904495252141,True,False
10541635,8013375,,-3019947904495252141,995907,Is Transferred,2019-06-23 11:01:15+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,2019-06-23 11:00:00+00:00,-3019947904495252141,True,False
10541634,8012937,,-3019947904495252141,995907,Is Transferred,2019-06-23 09:20:22+00:00,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-23 09:20:00+00:00,-3019947904495252141,True,False
10541633,8012354,,-3019947904495252141,995907,Is Transferred,2019-06-23 07:01:00+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,2019-06-23 07:00:00+00:00,-3019947904495252141,True,False
10541632,8011878,,-3019947904495252141,995907,Is Transferred,2019-06-23 05:20:17+00:00,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-23 05:20:00+00:00,-3019947904495252141,True,False
10541631,8011294,,-3019947904495252141,995907,Is Transferred,2019-06-23 03:06:13+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,2019-06-23 03:10:00+00:00,-3019947904495252141,True,False
10541630,8010832,,-3019947904495252141,995907,Is Transferred,2019-06-23 01:25:22+00:00,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-23 01:30:00+00:00,-3019947904495252141,True,False
10541629,8010214,,-3019947904495252141,995907,Is Transferred,2019-06-22 23:06:01+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xf5aee6d7b838d5ede8aa65d31dbc11116545180c,2019-06-22 23:10:00+00:00,-3019947904495252141,True,False
10541628,8009762,,-3019947904495252141,995907,Is Transferred,2019-06-22 21:25:12+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-22 21:30:00+00:00,-3019947904495252141,True,False
10541627,8009181,,-3019947904495252141,995907,Is Transferred,2019-06-22 19:11:09+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-22 19:10:00+00:00,-3019947904495252141,True,False
10541626,8008708,,-3019947904495252141,995907,Is Transferred,2019-06-22 17:30:35+00:00,0x6a47b60c377450a460d3eb828d534ee66eead668,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-22 17:30:00+00:00,-3019947904495252141,True,False
10541625,8008079,,-3019947904495252141,995907,Is Transferred,2019-06-22 15:12:57+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6a47b60c377450a460d3eb828d534ee66eead668,2019-06-22 15:10:00+00:00,-3019947904495252141,True,False
10541624,8007613,,-3019947904495252141,995907,Is Transferred,2019-06-22 13:31:01+00:00,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-22 13:30:00+00:00,-3019947904495252141,True,False
10541623,8006986,,-3019947904495252141,995907,Is Transferred,2019-06-22 11:16:18+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x236ef21dc36d0aec3990dd5ee84a9d5320644262,2019-06-22 11:20:00+00:00,-3019947904495252141,True,False
10541622,8006539,,-3019947904495252141,995907,Is Transferred,2019-06-22 09:35:07+00:00,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-22 09:40:00+00:00,-3019947904495252141,True,False
10541621,8005916,,-3019947904495252141,995907,Is Transferred,2019-06-22 07:16:08+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,2019-06-22 07:20:00+00:00,-3019947904495252141,True,False
10541620,8005439,,-3019947904495252141,995907,Is Transferred,2019-06-22 05:35:19+00:00,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-22 05:40:00+00:00,-3019947904495252141,True,False
10541619,8004857,,-3019947904495252141,995907,Is Transferred,2019-06-22 03:21:51+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,2019-06-22 03:20:00+00:00,-3019947904495252141,True,False
10541618,8004414,,-3019947904495252141,995907,Is Transferred,2019-06-22 01:40:20+00:00,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-22 01:40:00+00:00,-3019947904495252141,True,False
10541617,8003811,,-3019947904495252141,995907,Is Transferred,2019-06-21 23:21:12+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,2019-06-21 23:20:00+00:00,-3019947904495252141,True,False
10541616,8003376,,-3019947904495252141,995907,Is Transferred,2019-06-21 21:40:21+00:00,0x6a47b60c377450a460d3eb828d534ee66eead668,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-21 21:40:00+00:00,-3019947904495252141,True,False
10541615,8002764,,-3019947904495252141,995907,Is Transferred,2019-06-21 19:25:57+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6a47b60c377450a460d3eb828d534ee66eead668,2019-06-21 19:30:00+00:00,-3019947904495252141,True,False
10541614,8002349,,-3019947904495252141,995907,Is Transferred,2019-06-21 17:45:24+00:00,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-21 17:50:00+00:00,-3019947904495252141,True,False
10541613,8001742,,-3019947904495252141,995907,Is Transferred,2019-06-21 15:26:28+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xcdcadf0279ee021a0c40a31ac10fa69e028e21d0,2019-06-21 15:30:00+00:00,-3019947904495252141,True,False
10541612,8001274,,-3019947904495252141,995907,Is Transferred,2019-06-21 13:44:59+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-21 13:40:00+00:00,-3019947904495252141,True,False
10541611,8000731,,-3019947904495252141,995907,Is Transferred,2019-06-21 11:30:57+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-06-21 11:30:00+00:00,-3019947904495252141,True,False
10541610,8000266,,-3019947904495252141,995907,Is Transferred,2019-06-21 09:50:57+00:00,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-21 09:50:00+00:00,-3019947904495252141,True,False
10541609,7999610,,-3019947904495252141,995907,Is Transferred,2019-06-21 07:31:05+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x838c14eb3eabe4cb6a696d286c7b2a466629d0ee,2019-06-21 07:30:00+00:00,-3019947904495252141,True,False
10541608,7999135,,-3019947904495252141,995907,Is Transferred,2019-06-21 05:50:12+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-21 05:50:00+00:00,-3019947904495252141,True,False
10541607,7998559,,-3019947904495252141,995907,Is Transferred,2019-06-21 03:37:00+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-06-21 03:40:00+00:00,-3019947904495252141,True,False
10541606,7998157,,-3019947904495252141,995907,Is Transferred,2019-06-21 01:55:13+00:00,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-21 02:00:00+00:00,-3019947904495252141,True,False
10541605,7997509,,-3019947904495252141,995907,Is Transferred,2019-06-20 23:36:07+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x179d698f5a1c84c3ff4c5eb04e553c15a0c1d8d8,2019-06-20 23:40:00+00:00,-3019947904495252141,True,False
10541604,7997058,,-3019947904495252141,995907,Is Transferred,2019-06-20 21:55:47+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-20 22:00:00+00:00,-3019947904495252141,True,False
10541603,7996464,,-3019947904495252141,995907,Is Transferred,2019-06-20 19:41:32+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-20 19:40:00+00:00,-3019947904495252141,True,False
10541602,7996042,,-3019947904495252141,995907,Is Transferred,2019-06-20 18:03:07+00:00,0x6a47b60c377450a460d3eb828d534ee66eead668,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-20 18:00:00+00:00,-3019947904495252141,True,False
10541601,7995428,,-3019947904495252141,995907,Is Transferred,2019-06-20 15:44:43+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6a47b60c377450a460d3eb828d534ee66eead668,2019-06-20 15:40:00+00:00,-3019947904495252141,True,False
10541600,7994961,,-3019947904495252141,995907,Is Transferred,2019-06-20 14:01:15+00:00,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-20 14:00:00+00:00,-3019947904495252141,True,False
10541599,7994019,,-3019947904495252141,995907,Is Transferred,2019-06-20 10:36:29+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa37e6b46fa8e1a6f1ddbf035c4e0230b8414ff04,2019-06-20 10:40:00+00:00,-3019947904495252141,True,False
10541598,7985507,,-3019947904495252141,995907,Is Transferred,2019-06-19 02:25:12+00:00,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-19 02:30:00+00:00,-3019947904495252141,True,False
10541597,7984860,,-3019947904495252141,995907,Is Transferred,2019-06-19 00:06:33+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xe738725cdcc41c91f734dd7b5b9659df994d6dda,2019-06-19 00:10:00+00:00,-3019947904495252141,True,False
10541596,7984434,,-3019947904495252141,995907,Is Transferred,2019-06-18 22:25:33+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-18 22:30:00+00:00,-3019947904495252141,True,False
10541595,7983839,,-3019947904495252141,995907,Is Transferred,2019-06-18 20:11:42+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-18 20:10:00+00:00,-3019947904495252141,True,False
10541594,7983360,,-3019947904495252141,995907,Is Transferred,2019-06-18 18:30:19+00:00,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-18 18:30:00+00:00,-3019947904495252141,True,False
10541593,7982738,,-3019947904495252141,995907,Is Transferred,2019-06-18 16:11:15+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,2019-06-18 16:10:00+00:00,-3019947904495252141,True,False
10541592,7982302,,-3019947904495252141,995907,Is Transferred,2019-06-18 14:32:50+00:00,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-18 14:30:00+00:00,-3019947904495252141,True,False
10541591,7981719,,-3019947904495252141,995907,Is Transferred,2019-06-18 12:17:17+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,2019-06-18 12:20:00+00:00,-3019947904495252141,True,False
10541590,7981274,,-3019947904495252141,995907,Is Transferred,2019-06-18 10:36:03+00:00,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-18 10:40:00+00:00,-3019947904495252141,True,False
10541589,7980636,,-3019947904495252141,995907,Is Transferred,2019-06-18 08:16:21+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x87b77fabfeb869150b8e1b9462603f9a639c5fae,2019-06-18 08:20:00+00:00,-3019947904495252141,True,False
10541588,7980203,,-3019947904495252141,995907,Is Transferred,2019-06-18 06:35:12+00:00,0x8acc1421ec98689461ff5777de8ad6648dc6d643,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-18 06:40:00+00:00,-3019947904495252141,True,False
10541587,7979629,,-3019947904495252141,995907,Is Transferred,2019-06-18 04:21:10+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x8acc1421ec98689461ff5777de8ad6648dc6d643,2019-06-18 04:20:00+00:00,-3019947904495252141,True,False
10541586,7979205,,-3019947904495252141,995907,Is Transferred,2019-06-18 02:42:42+00:00,0xbabda06088c242fb2a763aa7cc99706cb77ba735,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-18 02:40:00+00:00,-3019947904495252141,True,False
10541585,7978564,,-3019947904495252141,995907,Is Transferred,2019-06-18 00:21:15+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xbabda06088c242fb2a763aa7cc99706cb77ba735,2019-06-18 00:20:00+00:00,-3019947904495252141,True,False
10541584,7978107,,-3019947904495252141,995907,Is Transferred,2019-06-17 22:40:28+00:00,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-17 22:40:00+00:00,-3019947904495252141,True,False
10541583,7977514,,-3019947904495252141,995907,Is Transferred,2019-06-17 20:26:42+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x1c1ef71445010114f41ac1feb32dbf5d7281e90f,2019-06-17 20:30:00+00:00,-3019947904495252141,True,False
10541582,7977095,,-3019947904495252141,995907,Is Transferred,2019-06-17 18:51:11+00:00,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-17 18:50:00+00:00,-3019947904495252141,True,False
10541581,7976430,,-3019947904495252141,995907,Is Transferred,2019-06-17 16:26:09+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xadd12bd6375dc21d579cc4abcfa04864d6ac9a62,2019-06-17 16:30:00+00:00,-3019947904495252141,True,False
10541580,7975969,,-3019947904495252141,995907,Is Transferred,2019-06-17 14:45:11+00:00,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-17 14:50:00+00:00,-3019947904495252141,True,False
10541579,7975405,,-3019947904495252141,995907,Is Transferred,2019-06-17 12:31:36+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0x6e13c7e25c2cda6f5c8c4e431bee480bfb312c28,2019-06-17 12:30:00+00:00,-3019947904495252141,True,False
10541578,7974953,,-3019947904495252141,995907,Is Transferred,2019-06-17 10:50:13+00:00,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,2019-06-17 10:50:00+00:00,-3019947904495252141,True,False
10541577,7974370,,-3019947904495252141,995907,Is Transferred,2019-06-17 08:31:34+00:00,0xd01c92937400dd1ece24992b1dc44aeaa47ae72a,0xa21e0974137bf8400eb7dca606d9dcb190d79ed9,2019-06-17 08:30:00+00:00,-3019947904495252141,True,False
